Actual,Linear_Regression_Pred,Ridge_Regression_Pred
122,131.81484609267955,131.81322897560233
49,67.86979923542984,67.87545963419905
80,101.53563224095444,101.53299368746788
28,47.68747062661249,47.69070337919448
53,60.494619355148274,60.49696191970014
114,138.63455816391146,138.62944163915657
33,52.66559505786807,52.67073974629284
147,122.99652270125713,122.99529493664599
83,69.20244334176553,69.20770961631223
164,153.34606212796433,153.3425455741202
41,69.24884924825054,69.25257450494263
150,133.75613861664442,133.7524496954272
94,113.304579299678,113.30283078162927
148,114.22270914143802,114.22324985367347
47,60.295819418458954,60.29907095157272
97,92.34666185668918,92.34787393376048
201,161.18753377019414,161.18136963440804
76,94.69506091340946,94.69630905921859
96,127.85274794315653,127.85210623254574
34,35.91518714336091,35.92184126318824
87,68.93072779568413,68.93220256925133
124,70.7473660358423,70.75031430332518
83,69.88436601470377,69.88423699252164
150,96.63040936989667,96.63116354224809
87,111.17611108641509,111.17715606135137
85,77.90943998657815,77.9108177541149
129,143.1324793588474,143.13349603567903
125,106.37897613379039,106.37917118440394
61,64.92820727564987,64.93120764587798
105,103.6713519212689,103.67102191454921
61,74.87938825873954,74.88199014080163
201,129.1128649569332,129.11196035797832
29,41.58940016933685,41.59414517141358
126,153.24520830529238,153.23966839260913
34,53.23839682799778,53.2398011333611
145,123.97457097577816,123.97127821859235
90,70.70659076606421,70.70661227343871
12,19.06028613341074,19.067904514895062
79,79.57521439153999,79.57838211582283
83,115.35697158917694,115.35708503234913
109,111.76051219944863,111.75909162855308
85,121.11021852018196,121.10964992395277
43,62.99714960877918,63.000988129442185
102,100.02246001714204,100.02186752174244
142,141.37495825402226,141.37643300333198
227,201.25665298169227,201.24631370028737
134,128.14393107803483,128.1411071963518
62,93.10618727834856,93.10730143726282
95,108.9766734293558,108.97577949683718
86,98.31536746903457,98.31561610791096
82,93.6322446737062,93.63741372885443
148,110.96937935070713,110.96776077547698
153,121.16959604742694,121.16769649298527
25,37.907312805033655,37.91443348391198
102,128.49452623933468,128.49102733009855
133,117.20403010614804,117.20175151256245
105,87.07944271329902,87.07978003333182
122,105.54616922994241,105.5471915156282
197,160.39111618454888,160.38398279673928
193,175.7645101296252,175.75567844644445
165,152.60941726173934,152.6024943529956
103,101.31187313657091,101.31309342301245
96,92.98979970342654,92.99157503155944
95,107.36252714378038,107.3642649087527
69,80.98512227209088,80.98737161554065
122,128.47142591885924,128.47101094178757
95,87.95073570425947,87.95469782317778
186,125.20601874700333,125.19936118546015
61,41.882725392824874,41.886284824664735
111,93.58592467318552,93.58641498280079
74,53.34360099878318,53.346201832098146
48,72.47631276702602,72.48143071276215
86,100.732051438373,100.73350080924168
114,144.09403397858745,144.0941175356657
46,48.341177843795556,48.344593872061786
104,102.17016458448037,102.17305843457112
91,85.47876848447885,85.48005002197199
70,49.84955544703181,49.85261423479392
114,97.69910640921272,97.69978294872578
114,89.92297608249976,89.92339580201707
167,119.54972913177394,119.54547437510118
118,115.0739313249355,115.07008703381742
102,122.07041227256191,122.06997428088161
267,174.27822445648053,174.27433312949643
115,131.30664949770738,131.30506342454717
143,139.86031415653954,139.85684919704465
104,100.03348804412262,100.03361692431562
38,47.773312456108634,47.77440319710432
141,117.00013291353876,117.00239708371542
85,121.97404781256014,121.97231793839175
59,66.93915167394736,66.94111559827812
68,98.49854809824994,98.49896165519533
59,72.2272026454059,72.23216321724172
84,84.7280238100818,84.72545351592741
59,79.28360734863634,79.28565608025818
43,41.35855868504391,41.36457993353476
34,39.30864500126002,39.312981980943874
70,84.7939409643717,84.79585795968968
136,163.76036028472112,163.7561810284164
127,110.20513511827929,110.20592515166088
44,46.04492064083788,46.046958355285
159,134.77531050653394,134.770392372129
131,160.24857186776777,160.24256133454492
79,100.00161021848177,100.00289717581943
57,42.40884629113295,42.414948585103296
185,213.3044890626611,213.29601673358692
107,131.19036546252923,131.18791202413368
159,136.87140397571875,136.87092658479673
169,180.7436936259741,180.73471863224233
103,84.53001608819717,84.53072047087916
82,109.56130039204703,109.56074912005968
52,60.8701979725368,60.873757359643555
52,63.94110953423548,63.94676824720182
34,48.479964452659424,48.48842568065053
142,150.88639914293324,150.88694180057558
80,79.36054637660527,79.36142752030003
177,180.10291507192085,180.10314127929217
27,37.681510729411215,37.684767630463696
112,103.11710895416397,103.11706930537764
185,188.37297102422622,188.36310886423962
65,88.9351117120948,88.93677158944845
63,77.58880638679359,77.59122467674372
103,113.36526494457522,113.36595487386586
103,113.92248197275995,113.92727034077298
162,165.0348940898305,165.03704478961333
81,101.97767063296044,101.97531599838602
85,67.46144851435434,67.46437985876537
99,113.77025712077021,113.76883630527405
82,95.89472635744798,95.89364407795158
169,155.87037829560725,155.86085138482656
115,121.1070240308402,121.10479328098961
71,86.73834964588784,86.74043279925012
53,59.22444367875997,59.227922621043106
52,67.62721316165982,67.63161755287155
124,93.54192683930395,93.54178537819597
63,86.3531851264882,86.35547072059069
104,110.41363657716138,110.41189150541751
186,225.65700612287415,225.65139405100763
138,133.2198370078473,133.22022508713985
146,114.65100566621324,114.65104973626413
149,173.53681171940696,173.53238021259267
51,65.57338918081814,65.57574917497382
43,43.922814467464555,43.926932765898876
12,27.43097552037021,27.436967557623632
133,122.33977562706518,122.33907634336964
72,68.14345406266844,68.1523980158731
285,183.7762401470237,183.7734458569276
91,93.59835611091191,93.5992353905701
140,146.73370112073565,146.73030380534044
89,68.38241109556736,68.38259184938676
23,31.83541493560132,31.84333011074358
57,57.48108541293189,57.48269443260917
152,129.9375879494449,129.93486258285262
46,62.08259726052532,62.089474876808055
45,52.198531914065725,52.20720420966918
171,139.75918990878475,139.75637220357555
118,142.38990077729625,142.39064130644255
60,79.26966595127608,79.27440267777837
9,24.405839607852073,24.412413835768987
99,97.91577878930629,97.91578196878537
128,143.66863471890017,143.66251567030156
67,90.99941351861779,90.99863555162653
122,115.96606314229825,115.96790770155128
69,45.03573006508058,45.041471562844094
93,97.89576027304949,97.89962329407953
100,96.37479260627335,96.37433966688275
101,97.37320552107644,97.37299089334302
125,108.44964815068886,108.44861165692068
123,100.65650122702367,100.65689440009342
106,99.52350849643801,99.5228297038713
89,106.02407217111708,106.0236159482265
106,113.89890378257742,113.899994135264
49,37.559530453388945,37.56463750902293
99,124.57408691275583,124.57089676625276
120,110.2386785160803,110.23701519950103
89,99.41412249550059,99.41502781604918
43,59.62470879917615,59.63178818216727
84,93.00006220442096,93.00124945193053
53,70.30054621342381,70.30360071986522
83,101.50713666803891,101.50629545634555
124,136.3133755622156,136.31052393554572
101,102.22120036234291,102.22230190518232
112,106.98413795593108,106.98531985877591
94,86.09683745641802,86.09893336664997
58,61.31729784955314,61.31887061251304
127,100.685551526817,100.68570782614452
60,76.22413595528018,76.22792774031406
68,52.82410790337235,52.82618500338222
63,70.01369546863666,70.01780538435625
40,39.141546562410525,39.145409574940786
159,157.15507092780626,157.14739182486005
63,94.7327543032049,94.73294431559322
73,105.66540713012618,105.6654085969375
197,228.36449269530567,228.35612766019324
139,140.98110555109506,140.98053648097203
83,104.89135833738092,104.88981715440164
93,106.91964825077606,106.91529528077852
171,154.8264822924049,154.8269862598513
153,139.26315568128325,139.2598709011846
122,110.53172083492743,110.53165669337444
20,28.94881573727146,28.952444216245922
78,78.27041264501544,78.27261392057301
105,101.97611439267504,101.97250484742517
67,62.78618712712195,62.79064351544174
100,85.88488002088243,85.88595977037019
122,121.2922609246085,121.28984511278688
101,93.61544619771016,93.61669213516396
142,128.42998047244367,128.42800044760617
145,172.08667661689134,172.07939161033192
137,121.1694442875976,121.17157315467173
63,63.81115243589225,63.81405784553198
147,152.2323917662053,152.22436396040982
95,89.25381243271664,89.2539867845577
147,124.78353468579151,124.78337511694609
65,61.68462047955876,61.68821813501863
92,105.09355302756605,105.0937145792755
126,138.13659942677302,138.13365298202254
89,107.60823925354951,107.6072528885392
165,147.3348069870133,147.3268974916058
61,81.38222509925423,81.38403223518785
79,94.35520070906212,94.35395717896995
85,94.71991925214877,94.72084247723062
75,67.34076891222097,67.34341800113774
56,59.33241095135225,59.33631428572267
91,98.59829989341804,98.59878222499037
83,93.87689042734459,93.87629042227296
41,64.36004286412759,64.36464573126273
58,73.87746872760246,73.87904253485831
123,158.7367551802849,158.7335658339283
81,122.0497799152403,122.0513356346454
69,98.42630914148147,98.43173721857715
92,76.87382488782858,76.87351739531655
52,70.41034850024096,70.41205921743867
157,139.15569495623578,139.15881746157706
125,139.77591541756766,139.7714052371825
130,106.36783283723787,106.36710808240097
26,48.773620982012964,48.777766746479095
128,145.06055970038074,145.05926474878595
100,111.3046494751109,111.30391890822762
79,83.27822836633001,83.27901011814625
49,56.12149031333407,56.12381389020332
152,145.992743638673,145.98894568248494
25,48.99461644787702,49.002076106493696
88,88.05692803100793,88.0567220430523
100,81.03068599443654,81.03408308631298
123,106.03543328884204,106.03510533062594
140,137.72820266245702,137.72814408244116
112,85.08220285923103,85.08444622413319
103,130.2077320785922,130.20536443401573
91,86.13206014373695,86.13400712012997
32,53.97264217674202,53.97892668869645
99,106.49821357555551,106.498090257073
91,95.28569454386233,95.28547685143361
73,89.7858921493554,89.78559338328073
60,76.35094840003936,76.35592913295712
49,67.75882170151311,67.76332816886836
107,116.68488705690623,116.68381736292181
101,113.13962381344922,113.13900600390575
160,133.3911499186297,133.3869414778153
96,127.07897217651691,127.07696540278579
180,221.61821542858848,221.61237188504185
62,82.58122689882559,82.58082007628514
49,76.0374398931298,76.0401678492654
97,63.185175413310844,63.185712994153995
53,71.53298991251586,71.53275337978135
115,127.96331456747316,127.96033516144095
125,130.9977006799034,130.99526060851812
187,184.48215024199664,184.47650532404316
112,115.50308434627868,115.50194004383408
115,127.03284968714485,127.0326019084935
129,120.60030614326396,120.60055046109868
136,110.38168576600137,110.37964456153597
159,106.58477966518556,106.5822418047385
84,105.14161218124124,105.14043964678756
110,117.76509357391383,117.76520554593182
134,97.07730701672284,97.0784030185247
177,179.5060494813872,179.4977389662123
70,70.14640457430203,70.1498080478457
123,100.45418647446283,100.45459108686516
63,74.43403288074461,74.43785637980687
33,41.589118354713534,41.59171681248542
75,90.15771002938514,90.15769635736984
134,151.97636446063967,151.97190861162238
94,79.6985406005544,79.6997667593166
61,72.01624095322063,72.01750961290278
86,108.77627381923853,108.7747663466951
74,81.82640571211057,81.82781257149415
88,105.93928511257546,105.93774007334078
53,61.43612458202404,61.43906085423155
122,117.86449318196568,117.8640554171307
167,131.12410398990207,131.1220931012786
134,125.99177466762197,125.99195724714846
130,150.9646532479818,150.96645969977885
96,77.38042577065578,77.38333591389328
139,121.08774473122105,121.08573838712724
105,124.31457179398096,124.31252061093693
108,100.45001369583944,100.44893268656077
35,53.90849557233931,53.914979307418925
107,114.8155466792956,114.80964950720875
30,59.86386114417628,59.868541835122755
114,136.55103938383212,136.55335079918254
121,112.23253760963898,112.2307589363223
79,82.67274485395248,82.67375038154515
55,52.77648504662108,52.78297572881498
75,78.53547223583132,78.54022556438107
68,71.4423778848983,71.44686841835144
172,131.9011831196942,131.8983842401542
158,140.6754805025248,140.67302646297253
37,43.72972345104022,43.7326091856011
40,52.49656324281038,52.49950301266435
100,104.77232687165815,104.77252510615835
143,117.60057565988436,117.59985150240173
101,107.11664514063544,107.11457705633893
134,121.25382558999506,121.25051681361995
183,176.9700884505953,176.96223015621467
27,36.78842438009474,36.793662379582145
190,157.35030216572807,157.34539095766553
93,78.0102491240576,78.0120176969595
104,75.62110669056784,75.62088630384505
180,85.62798436910754,85.63084554027998
135,160.7390082770919,160.73459691332886
103,89.27903006313373,89.2804863475648
85,85.28486657978189,85.28527459993387
126,98.89300675398013,98.89153111446912
53,54.277496586740426,54.28011461115372
158,133.04317925475198,133.04353919231684
50,59.0386143176979,59.040279152253575
64,65.78581718367248,65.78774577622255
187,217.03354560668623,217.02330023908246
132,114.45388500358845,114.45167302558681
50,61.40037754744657,61.405013759809655
141,146.72682632479845,146.72137134031598
88,79.17250131366563,79.17418030518431
31,37.79537326318045,37.799726747268906
117,132.435948517182,132.43365097589313
115,114.57711891288082,114.57435642584313
50,76.7140150204961,76.7169583735436
73,71.33259844921687,71.3376898561107
56,52.21879239730812,52.222560697228765
59,76.01733398544816,76.01925593790156
130,128.80070074333253,128.7968975040525
82,76.679358462222,76.67954913396073
124,75.42130331260704,75.4230264924788
98,136.90296655577322,136.90048168607484
92,89.86793252385887,89.87058100282304
33,40.473528876513626,40.47882797351993
101,79.61071952601958,79.61173256188064
84,114.95532858224192,114.95447489298249
154,199.95285618705125,199.94943923961387
111,87.4253356669678,87.42582672267481
182,170.2103235128589,170.2135398726437
18,40.5570643028706,40.56144781434738
44,73.65322727774127,73.6550862720284
188,141.67226377367996,141.6671751146742
140,163.22484646800064,163.21752656541594
82,87.12197249473365,87.12170625094902
46,60.99933194265705,61.00492733613767
90,94.56386480643363,94.5662951987392
57,72.28965787646007,72.295492301226
55,79.24530462745317,79.24645678308576
215,176.09653533573538,176.0905974480423
107,101.43048360161924,101.43177766687124
110,107.71974347131771,107.72011779833193
33,48.27239408283519,48.275777928855064
74,80.53308798009901,80.5342065148262
65,82.3374660423805,82.34040632950065
97,121.42296567721222,121.42042164135384
75,59.829322626428,59.83052232548222
144,135.85218667335118,135.85221421976084
62,69.80992412881089,69.80910707579395
132,129.3179813942068,129.31497892307272
80,97.5971566835828,97.59828253410076
48,86.64509039526605,86.6464248112657
119,118.34335078543968,118.34143402580524
158,178.70581948169476,178.69921733349608
110,113.08294794790682,113.08135158412014
19,60.04944293557865,60.054690919087854
34,57.01681675656934,57.021586586684876
36,41.54879834026927,41.552538651806366
45,57.591766632767424,57.59605879625991
108,98.55156431721244,98.55161150939452
144,140.61267930619306,140.60870470686075
66,94.29221478444929,94.29168931535517
287,288.23035688044473,288.2076387563222
97,96.53523226483091,96.5377560607184
53,47.75853228810747,47.7617564047565
85,60.54579820400403,60.54557016087992
82,69.00926474282463,69.0151107064147
142,148.17380643547278,148.16973887577217
80,105.08975787886084,105.09098435200954
85,112.58249279133426,112.58164472429728
160,171.0039199239253,170.9933847659878
131,120.01888940688207,120.01871803240422
161,152.71797250256463,152.71212717769532
83,86.05155717186334,86.05266127259128
38,43.383209199029196,43.385824779210346
139,101.39840781349027,101.39666486687419
103,111.30363001496012,111.30510070917202
61,75.27630013822096,75.27561536324518
84,93.65858293522696,93.66064272610014
110,132.7134833899583,132.70802853026134
71,72.71721526591209,72.72123222926663
106,142.75511666396508,142.7551315207051
93,94.46184130901675,94.4625369925794
75,74.0333104129927,74.04079371798095
137,141.74392081024166,141.7415937902503
103,90.94969847125505,90.95147019528937
130,153.23736064711227,153.23333009252445
128,145.31324545863893,145.3120785446865
149,167.86512160058982,167.86075195267335
95,121.39413205906081,121.39148653507846
161,169.34910211535012,169.34621804314813
114,107.09023078449842,107.08930487528598
174,225.4493196175416,225.44523922894638
121,132.47133785896548,132.46788384439566
112,132.01069858162506,132.00841102265036
124,127.6026830877036,127.59996411504152
152,173.7902925957196,173.79033439255983
52,47.69688880551197,47.701308411977976
137,144.77222331167957,144.7674120007642
78,68.12195282572745,68.12304486483566
116,152.18768094092388,152.18451869529383
116,99.54486475630327,99.54469229741706
212,172.36423586634714,172.35893736163837
92,105.07433929839121,105.0753896622986
206,228.4606210523234,228.45766745213143
88,116.70342263736923,116.70164387297376
33,34.87082097536798,34.875537846183676
84,86.37702878607085,86.37423389414477
83,99.10992595835108,99.11308574766763
129,137.62879652599642,137.62979586963036
154,105.7256320139363,105.72455040543737
90,99.0365473539485,99.03693338600425
79,75.26611854602626,75.26851319022916
91,106.8761006727723,106.87742068617054
127,141.03311728844903,141.02838724436995
25,25.74142157533808,25.74509113152763
86,83.9707841578153,83.97181790347443
175,124.59951348087941,124.59643000655629
37,54.96963338526105,54.974783625846946
75,67.39386043777972,67.39731177823654
98,120.55653682008392,120.553141343204
159,123.45146312058196,123.44994969571387
90,116.46537797951656,116.463281293745
158,128.75589466049823,128.75277983354974
46,47.3973674582491,47.40357895218218
61,77.19892393452359,77.20207154008747
67,88.74085524385114,88.74177108111053
196,72.8158539257835,72.82667993560128
94,101.47276578599815,101.47239379865415
92,84.63104106103688,84.6326763530253
121,115.0821440655668,115.07888236907449
171,167.2070790410636,167.19734453039877
96,117.002564866305,116.99927069306341
90,86.80069606048929,86.79939897036121
87,76.77920118379289,76.78169805406212
151,159.04723407010243,159.03932666385518
111,112.05056544715943,112.04616377893281
110,121.30498960961376,121.3030469738203
116,127.20925546779584,127.2076451436796
69,70.50991752278733,70.51201424461976
73,64.41635315572955,64.42223306755078
86,112.36521696315441,112.36374314935841
22,34.46818184181937,34.47311433901902
53,87.55829034345545,87.56321053303861
24,28.373832549514105,28.378303061733405
154,112.15675748099268,112.15791281708462
11,49.930426013562,49.937281382544576
99,74.93906119180994,74.94296554067084
95,72.00208649278426,72.00298772242833
133,123.36547002403775,123.3694183592551
101,78.68528061322586,78.68456314159238
215,213.85071841815085,213.84729762313788
108,129.38970072894563,129.38909078178034
142,152.19740503454747,152.19396563380258
121,111.44628416591542,111.44423310829178
59,72.86996353410734,72.87355585476315
184,111.34012157042909,111.33947196824286
113,96.85643738653341,96.85384006436742
54,44.446016938476376,44.4504417335587
132,89.50709723407424,89.50787144533606
150,129.41656011991034,129.41226949497627
62,91.40763612755079,91.40968783947247
103,126.78147264710614,126.77738523248972
96,127.15043419674049,127.14795080843984
163,121.10174496345076,121.09960606975676
149,117.17387560371672,117.17216638790444
111,122.88488144296848,122.88128331702093
121,115.91706715059841,115.9148506214825
95,127.27502920045575,127.273370739746
163,110.90174845445418,110.90315055974709
92,93.63039010427828,93.63171497503406
142,147.56823369364454,147.5615928145225
75,83.57454939352942,83.5762759107281
31,30.047387170143637,30.051632485127257
23,35.27926194219425,35.28437776605158
148,114.05660273950907,114.05622582994644
96,105.15629679526836,105.15826557777119
123,147.21541493530114,147.2111699443994
176,167.27880668782166,167.2771279476397
48,62.499420085453195,62.50297544467388
65,86.57329517072262,86.5750812905207
168,142.77573752275975,142.7710310820426
92,98.11150119115653,98.11021898109907
111,129.56032202741193,129.55689048620758
63,78.00990321208526,78.01382581344782
115,124.46031477653986,124.4562357179581
76,82.77833423704297,82.7796714240572
184,191.6224598308644,191.61311481805055
71,71.19713463011632,71.19916217759165
195,225.9857275642774,225.97966950553223
176,128.2097032308759,128.208626231219
176,164.99599029865053,164.99150065480436
159,111.89301563819616,111.89168941485167
98,119.44313958102347,119.44509577765112
117,130.74346285040957,130.74087829874946
106,124.82120396409785,124.81897117339602
52,71.5385326673395,71.54198664435044
75,53.87361711843163,53.87613834110254
83,81.57446435206282,81.57799970181301
100,114.42356231714832,114.42311692207117
68,86.25903173050422,86.26043378618479
73,72.9004429809973,72.90294259189494
110,138.86023134010222,138.8562720158798
107,110.1724034208407,110.1709947692985
142,102.46647385965578,102.46587812595007
25,58.26003252158561,58.26495556227914
90,108.90813103235307,108.9096347882233
156,148.3280560345295,148.3263305829221
81,98.6735015123221,98.67291227217046
51,65.81243941750584,65.8142381863154
17,27.157550680186972,27.1622007244668
142,144.0061432852146,144.00214239171586
103,125.34578848547561,125.34285340549135
89,75.41752490362396,75.42254190321208
95,59.518675008484834,59.51960451170402
124,141.4274663335906,141.422705428789
118,100.85639927610677,100.85531001073979
134,94.36611604736089,94.36719858101394
45,55.007157001374864,55.014571113889566
27,55.65681438260451,55.6628130917909
136,152.942633854366,152.93932928536321
71,98.97438018883929,98.9741614490961
181,185.9929690428142,185.98607302829777
102,121.35110259721444,121.35340298320132
33,48.793627553481585,48.79620060254909
92,100.83138838857847,100.8298261378072
140,101.46065869660933,101.45798145702477
153,111.57574654032747,111.57608791097981
140,130.30838979579946,130.30675593461314
117,114.91933817414201,114.91700597712824
85,62.35202477641998,62.35556932843241
67,92.98696271168905,92.98838523637787
10,26.61077976891994,26.61852357565064
192,222.59256408686534,222.58620384663195
120,119.20387496509373,119.20216706750561
113,129.8159374926594,129.8112928160733
64,65.06326539310986,65.06543965786679
37,64.97619475305495,64.97862605791104
142,112.45590889245585,112.45447373599879
143,160.47147585191732,160.4683365795989
71,73.76937851187448,73.77674148321137
38,51.22991744281499,51.232623555726
91,94.71559530589396,94.71339480519325
86,91.81284369739804,91.81391637891284
203,180.77628048100564,180.77636481408865
210,192.41255450127267,192.41022330660405
124,137.74689266814391,137.74515931570122
114,89.77040984766244,89.7728259027705
95,78.78300120478073,78.78098752388593
129,142.74053469060092,142.73439764237236
202,141.36682885204857,141.3630768387963
132,143.66969459838697,143.6709719084729
101,101.93942090709389,101.93947131008186
153,160.42355180282084,160.42490300349934
52,74.03557869903729,74.03862972332216
100,116.16784298021523,116.16688353715226
133,131.74067069453926,131.73683093792263
224,258.8406407239298,258.83239411429406
40,58.233912109148605,58.23927050257566
200,166.10027916060346,166.09137732544917
134,113.42163824089724,113.4224337847364
107,93.46926521943487,93.4701002484604
60,73.14098422202558,73.14388018245327
100,114.25909138973122,114.2577344247663
93,78.6486766795032,78.65087687781762
209,132.50292646337417,132.5011774346734
28,37.70988889305451,37.71392600581305
84,92.91612378595536,92.91576820832643
76,70.0237952754612,70.02478733975707
88,88.45209288367087,88.45486445268303
80,89.98638151019229,89.98302284493887
73,38.482093397599485,38.48949714232957
210,135.36548154294115,135.36403186429203
75,85.58491755157655,85.58585158529807
150,179.9936811341845,179.98843962485176
118,118.04455043892409,118.04387287048115
183,154.09739151650314,154.09843506818208
110,117.8934334006768,117.89187297443092
41,44.05259016421273,44.05607184049002
57,79.96060440766368,79.96455069417956
94,84.94852572193967,84.94810018378305
25,48.25369934956013,48.257115980916076
180,125.49805728493337,125.49818970358606
119,118.71526638599308,118.71171067617318
46,56.73249221487075,56.73539417865198
55,66.94213372416456,66.9456875262126
88,87.4467768889951,87.44759096664879
80,100.40873966480771,100.40881258633696
129,101.4118019631747,101.41342329908474
24,32.44112625688862,32.44396650930686
126,136.31776972154393,136.3151716948576
78,66.6051089979761,66.60764828775147
55,77.71803010565604,77.7205256434619
140,160.14652205283681,160.1459668460031
235,163.26758809417137,163.26230207680172
92,78.37372786614308,78.37432726373952
91,124.6506181194304,124.65408383976781
93,70.71130269218926,70.71408987627814
239,176.73359479392212,176.73086314732808
40,41.7939610817171,41.79777942584486
44,60.54853442146354,60.55248663182649
49,43.085015468242055,43.08912208986119
105,124.78041166002872,124.77826562480476
122,118.91446193591577,118.91506770616303
155,151.28570856113873,151.27790159127676
90,99.25813933661799,99.25646655065012
128,150.30367433628965,150.29887071775266
99,88.17155832488908,88.17435152041189
109,92.15109676581102,92.15366742356971
139,120.22658785853581,120.22687232408977
83,107.5902640920716,107.589064308723
145,139.50397920303607,139.50109175220285
81,92.18210153242306,92.1846501908767
179,146.06669309252473,146.0674078413725
100,121.38376779724567,121.38053739305107
185,157.2918479894102,157.2936761338532
90,80.50789576083693,80.5113513042589
55,73.86787154790724,73.87248489705024
151,159.82785988469578,159.82278740236157
101,127.35622124135705,127.35714286339062
142,140.58828419283248,140.58482051984615
108,115.00880014628952,115.0058099103015
63,54.8611923060312,54.86299421185839
49,59.00051142744279,59.00518381531436
124,133.5749410478952,133.57174967392456
128,103.78977650900204,103.79331332553369
46,57.910958443816114,57.91668437134901
96,124.40206281848697,124.39987165698693
90,86.57694069227956,86.57822903102213
129,139.7210954121104,139.71811473325562
12,48.79085389380371,48.79736877926356
118,99.428896608744,99.42846641886973
82,98.36744814884393,98.37032752375883
139,123.63676763432655,123.6314407754631
133,142.3697846423069,142.36667323119727
103,88.80973920006835,88.80861894246223
106,113.45467150826386,113.45618944519327
106,88.28353198952846,88.28337070145861
115,136.9365146563051,136.93547185044434
77,74.55629527994051,74.55817524646511
89,94.26759321516442,94.26627358605177
89,107.38329041554081,107.38539802020561
221,177.4484515662163,177.4421866784788
111,128.58148847547335,128.57825503569373
33,48.92330485329837,48.92696553844029
157,113.3837404742497,113.37975086442685
96,108.22040397237112,108.21818997238553
108,106.73166850146717,106.73230584271788
110,94.19325267976247,94.1977780325035
69,66.12527942717597,66.12826437750161
87,88.12402733561407,88.12361050354241
101,121.98038901875148,121.9763987519434
149,144.30533816776332,144.3012042533917
61,70.05561107496369,70.05633958136801
146,141.61099512280154,141.61004458466175
190,90.81802083359686,90.82182589059573
135,113.56912250930722,113.56744370127646
105,119.08115509656082,119.07808418923014
48,73.23709426410389,73.23918626880027
83,101.5419895696311,101.54043230173245
83,92.55570403650084,92.55889768488777
28,40.25304621633536,40.256318926202
76,90.8052944105446,90.80875998530631
21,58.31171993864743,58.31925300626098
185,167.91174041924126,167.90310335794996
83,77.73614351771397,77.73631369574838
97,82.7820265337848,82.78245242969753
25,46.41051820471427,46.412887944139406
125,124.6346699644956,124.63333904993506
64,67.47580125104594,67.47665204375832
126,138.40097045157086,138.39666968210946
20,34.42032878769878,34.425410322900845
102,80.7029322979435,80.70643390789517
174,165.416860306463,165.41247438188338
82,77.5786608918568,77.58088635330378
154,175.50903945236718,175.50246552962398
149,125.6238821602513,125.62128940008085
107,98.85617665169829,98.85627666426866
59,62.34500378541245,62.349180229263254
116,109.08396024021965,109.08537853943156
187,183.69444382889793,183.6893887565039
70,95.9976219595213,95.99914467373304
45,56.250951754312574,56.25441400189995
133,147.43382499774341,147.42672644875012
128,152.75450009810612,152.7481389564349
115,81.39176334588254,81.39211737459198
90,97.27794098591008,97.28073781097055
157,167.7532368599679,167.7472452716596
127,100.715114616534,100.71347583964298
38,52.956070757811645,52.9625152660212
94,79.60682642080901,79.60909057947491
117,97.21510310123121,97.21657300907805
83,109.85431774190262,109.85627359148292
109,87.44003462887804,87.4408286436788
177,207.86652032762362,207.8576574987844
61,74.07230643914625,74.0728354610941
46,56.48182797484679,56.485650008470465
126,115.7312277422685,115.72704126928966
103,102.99545973568662,102.99414844027216
122,147.41630695626904,147.410711602318
137,157.29251316962257,157.28777363392211
88,95.7677820658493,95.76703536436092
90,87.2336589087329,87.23550081206525
96,104.87487357105601,104.87125648707867
68,91.16709937480343,91.1691149169156
19,54.58221214918381,54.59052387861648
65,88.9843194223287,88.98604829996417
77,83.71133357276528,83.71343733359717
92,100.85208936541676,100.85487794613805
116,139.095620287844,139.0911474071296
123,97.14765120666802,97.147438544912
205,192.30673307805273,192.29763429760865
121,91.13759207129115,91.14022538703595
141,126.56550767535181,126.56325284629634
93,102.07510138583714,102.0756292608562
131,130.2544373587007,130.25073419947063
41,68.4206325683804,68.42222076853344
108,128.81042017324108,128.8075141751661
67,71.09780101235165,71.0998943282438
109,128.96586648220205,128.96319396545897
109,94.66231797540716,94.6627382263933
230,270.3258982018763,270.31452810987895
98,77.34798865174187,77.34629041911991
125,112.5539042939205,112.55516519120731
110,122.20072169314328,122.20297803753675
64,73.56064114758546,73.56372955746842
128,90.77493810858945,90.77793546972866
92,81.68742797736806,81.68862624324234
15,26.176475239106068,26.1802249453971
84,101.85627762939433,101.8585613567943
171,137.05424117901336,137.0484127413298
93,80.88642075698958,80.88873381324073
89,99.90292180363063,99.90199056161434
69,92.42049735438812,92.42112619314412
134,174.87206541264527,174.87087001048016
75,100.88909859783789,100.88745638088439
91,101.60155410013913,101.6014397571966
85,87.22091429662251,87.22279020923699
68,51.281030540277385,51.28343421318063
107,96.12976799747965,96.1310763366834
92,90.36106118365686,90.36208262499515
169,127.95704505635678,127.952010855113
131,93.26574314107317,93.26832679518452
191,161.7848402735523,161.7869562102903
142,136.59514097339655,136.58697808486392
58,62.34855195855725,62.34945598122856
144,115.10494088627206,115.10385000825335
153,136.1710550093885,136.16646033084862
62,59.22351251818915,59.2275217627847
219,171.43189535817086,171.42876137710897
117,101.89917808284768,101.90008451505099
154,181.67867307621123,181.6730171514115
91,115.83589205182025,115.83278233767825
150,120.56147876233247,120.5591322444272
53,58.53404973692205,58.53947713926082
52,64.39709252314996,64.39773074874873
